"Tipo","AutorPrincipal","Ano","URLDOI","Título","Periódico/Conferêncial","Coautores"
"resumoExpandidoEmCongresso","Ângela Maria Blatt Ortiga","2004","O sistema de Informação de Vigilância Alimentar e Nutricional (SISVAN): Um Instrumento de Gestão","56 Congresso Brasileiro de Enfermagem, 2004, Gramado. Anais 54 CBEn","ORTIGA,A.M.B; MARINO, S. R. A.",""
"artigoEmPeriodico","Eduardo Muller dos Santos","2016","http://dx.doi.org/10.1103/PhysRevA.94.023819","Elucidating Dicke superradiance by quantum uncertainty","PHYSICAL REVIEW A","DOS SANTOS, EDUARDO M.; DUZZIONI, EDUARDO I."
"artigoEmPeriodico","Eduardo Muller dos Santos","2004","","Magnetic properties and magnetoimpedance in amorphous Cop layers","Journal of Magnetism and Magnetic Materials","SILVA, R. C. ; E.M. dos Santos ; SARTORELLI, M. L. ; SINNECKER, J. P. ; Sommer, R.L. ; PASA, A. A."
"artigoEmPeriodico","Gabriele Vanessa Tschoke","2023","","Compostagem como instrumento de educação ambiental no município de Ibirama","Revista Latinoamericana Ambiente e Saúde","JÄHRIG, A. P. ; PEREIRA, L. M. ; SIMIONI, F. J. ; TSCHOKE, G. V."
"artigoEmPeriodico","Gabriele Vanessa Tschoke","2018","http://dx.doi.org/10.19177/rgsa.v7e02018232-250","INTEGRAÇÃO DE MEDIDAS PONTUAIS E DISTRIBUÍDAS NO CONTROLE DE CHEIAS NA BACIA DO RIO ITAJAÍ DO SUL","Revista Gestão e Sustentabilidade Ambiental","ABATTI, B. H. ; TSCHOKE, G. V."
"artigoEmPeriodico","Gabriele Vanessa Tschoke","2015","http://dx.doi.org/10.1007/s00704-015-1671-z","Comparison of two bias correction methods for precipitation simulated with a regional climate model","Theoretical and Applied Climatology","TSCHÖKE, GABRIELE VANESSA; KRUK, NADIANE SMAHA ; DE QUEIROZ, PAULO IVO BRAGA ; CHOU, SIN CHAN ; DE SOUSA JUNIOR, WILSON CABRAL"
"trabalhoCompletoEmCongresso","Gabriele Vanessa Tschoke","2019","DEFINIÇÃO DE DIRETRIZES PRIORITÁRIAS PARA A REVISÃO DO PLANO DE GERENCIAMENTO DE RECURSOS HÍDRICOS DA BACIA HIDROGRÁFICA DO RIO ITAJAÍ","Simpósio Brasileiro de Recursos Hídricos","COMPER, A. T. ; GOETTEN, W. J. ; TSCHÖKE, GABRIELE VANESSA ; ABATTI, B. H."
"trabalhoCompletoEmCongresso","Gabriele Vanessa Tschoke","2019","MAPEAMENTO DE ÁREAS SUSCETÍVEIS A INUNDAÇÃO NO MUNICÍPIO DE RIO DO SUL (SC) POR MEIO DO MODELO HANS","Simpósio Brasileiro de Recursos Hídricos","ABATTI, B. H. ; PAUL, L. R. ; TSCHÖKE, GABRIELE VANESSA ; MICHEL, G. P."
"trabalhoCompletoEmCongresso","Gabriele Vanessa Tschoke","2018","AVALIAÇÃO DO DESEMPENHO DE UM MODELO CHUVA-VAZÃO EM RELAÇÃO A DISCRETIZAÇÃO ESPACIAL DA BACIA DO RIO ITAJAÍ DO SUL. In: I Encontro Nacional de Desastre","I Encontro Nacional de Desastres","ABATTI, B. H. ; TSCHOKE, G. V."
"trabalhoCompletoEmCongresso","Gabriele Vanessa Tschoke","2018","ESPACIALIZAÇÃO E PRECIPITAÇÃO MÉDIA DOS EVENTOS EXTREMOS NA BACIA DO ALTO VALE DO ITAJAÍ","XIV Simpósio Ítalo Brasileiro de Engenharia Sanitária e Ambiental","ABATTI, B. H. ; TSCHOKE, G. V."
"trabalhoCompletoEmCongresso","Gabriele Vanessa Tschoke","2017","ESTIMATIVA DO RISCO DE CONTAMINAÇÃO DE CORPOS HÍDRICOS POR AGROTÓXICOS EM UMA PROPRIEDADE RURAL DO MUNICÍPIO DE RODEIO/SC","XXII Simpósio Brasileiro de Recursos Hídricos","ROZZA, G. ; SERBENT, M. P. ; TSCHOKE, G. V. ; GOETTEN, W. J."
"trabalhoCompletoEmCongresso","Gabriele Vanessa Tschoke","2017","EQUAÇÃO DE CHUVAS INTENSAS PARA O MUNICÍPIO DE RIO NEGRO - PARANÁ","XXII Simpósio Brasileiro de Recursos Hídricos","RAUEN, M. ; TSCHOKE, G. V."
"trabalhoCompletoEmCongresso","Gabriele Vanessa Tschoke","2013","Correção do viés pelo método de transformação de potência das previsões de precipitação do modelo Eta/CPTEC para a Bacia do Rio Juqueriquerê","XX Simpósio Brasileiro de Recursos Hídricos","TSCHOKE, G. V.; KRUK, N. S. ; MARTINS, D."
"trabalhoCompletoEmCongresso","Gabriele Vanessa Tschoke","2013","Determinação da Equação de Chuvas Intensas para a Cidade de Caraguatatuba","XX Simpósio Brasileiro de Recursos Hídricos","MARTINS, D. ; KRUK, N. S. ; TSCHOKE, G. V."
"trabalhoCompletoEmCongresso","Gabriele Vanessa Tschoke","2013","Bias correction of precipitation data from Regional Climate Model Eta/CPTEC for river basin Juqueriquerê - São Paulo, Brazil","1er Congreso Interamericano de Cambio Climático","TSCHOKE, G. V.; KRUK, N. S. ; QUEIROZ, P. I. B. ; MARTINS, D."
"artigoEmPeriodico","Helenne Jungblut Geissler","2021","http://dx.doi.org/10.34117/bjdv7n5-422","Fotogrametria digital de bens culturais, Laguna","Brazilian Journal of Development (BJD)","GEISSLER, H. J"
"artigoEmPeriodico","Helenne Jungblut Geissler","2021","http://dx.doi.org/10.34117/bjdv7n5-420","Sistemas de informações geográficas para avaliação de bens culturais tombados na freguesia de Sambaqui, Florianópolis","Brazilian Journal of Development (BJD)","GEISSLER, H. J"
"artigoEmPeriodico","Helenne Jungblut Geissler","2021","http://dx.doi.org/10.34117/bjdv7n5-413","Arquitetura nas freguesias de Florianopolis","Brazilian Journal of Development (BJD)","GEISSLER, H. J"
"artigoEmPeriodico","Helenne Jungblut Geissler","2021","http://dx.doi.org/10.34117/bjdv7n5-410","A escola Alemã Neu Bremen","Brazilian Journal of Development (BJD)","GEISSLER, H. J"
"artigoEmPeriodico","Helenne Jungblut Geissler","2021","http://dx.doi.org/10.34117/bjdv7n5-406","A casa Buzzi em Ascurra no Vale do Itajaí","Brazilian Journal of Development (BJD)","GEISSLER, H. J"
"artigoEmPeriodico","Helenne Jungblut Geissler","2021","http://dx.doi.org/10.34117/bjdv7n5-416","Biodeterioração de bens culturais","Brazilian Journal of Development (BJD)","GEISSLER, H. J"
"artigoEmPeriodico","Helenne Jungblut Geissler","2005","","Análise de Áreas Verdes Urbanas de Curitiba","Cadernos de Ciência, Tecnologia e Pesquisa","GEISSLER, H. J.; LOCH, R. E. N."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2023","Embalagens de tecidos com fibras naturais encerados com cera de abelhas","I Congresso Internacional de Educação Ambiental Interdisciplinar","CAETANO, D. ; GEISSLER, H. J. ; FAVERI, D. B."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2020","Avaliação das áreas tombadas com patrimônio histórico cultural na Freguesia de Sambaqui, Florianópolis-SC","14° Congresso de Cadastro Multifinalitário e Gestão Territorial. 2º Encontro de Professores de Ensino de Cadastro Territorial","GEISSLER, H. J.; MISTURINI, M. ; UDA, Y. F."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2020","Fotogrametria digital a curta distância para o levantamento de bens culturais como suporte à decisão em conservação e restauro","14° Congresso de Cadastro Multifinalitário e Gestão Territorial. 2º Encontro de Professores de Ensino de Cadastro Territorial","GEISSLER, H. J"
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2019","Gastronomia com Pancs - Plantas não convencionais comestíveis: uma estratégia de combate à desnutrição e fome","V Congresso Brasileiro de Educação Ambiental Interdisciplinar - V COBEAL","CAETANO< Diomar ; GEISSLER, H. J."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2018","Música, polenta, entre outros aspectos e os italianos","II Simpósio Científico do ICOMOS - International Council of Monuments and Sites - Brasil","GEISSLER, H. J.; CAETANO< Diomar"
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2018","Cozinha sustentável, aproveitamento integral dos alimentos e a educação ambiental","IV Congresso Brasileiro de Educação Ambiental Interdisciplinar.","GEISSLER, H. J.; CAETANO< Diomar ; KINAS, P. N."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2018","Arquitetura Acoriana nas Freguesias de Florianopoli","5º Colóquio Ibero-Americano: Paisagem Cultural","GEISSLER, H. J"
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2018","Arquitetura do imigrante italiano e a paisagem rural da colônia São Paulo em Ascurra no Vale do Itajaí","5º Colóquio Ibero-Americano: Paisagem Cultural","GEISSLER, H. J"
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2018","Fotogrametria digital no levantamento do patrimônio edificado","Anais do II Simpósio Científico do ICOMOS BRASIL","GEISSLER, H. J.; HEIDTMANN JR, D. E. D. ; LIESENBERG, V."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2017","Um pouco de cada","IX Mestres e Conselheiros : Agentes Multiplicadores do Patrimônio","GEISSLER, H. J.; CAETANO< Diomar ; SCHONROCK, Marlene Siegle"
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2017","Biodeterioração de bens culturais","5º Seminário Ibero-americano Arquitetura e Documentação","GEISSLER, H. J"
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2017","A escola alemã em Dalbergia","5º Seminário Ibero-americano Arquitetura e Documentação","GEISSLER, H. J"
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2017","Cartografia histórica em Ibirama, SC","XXVII Congresso Brasileiro de Cartografia e XXVI Exposicarta","GEISSLER, H. J"
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2017","SIG Hammonia","XXVII Congresso Brasileiro de Cartografia e XXVI Exposicarta","GEISSLER, H. J"
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2016","Constructed wetlands for mountains regions in Urubici (SC) Brazil","SIDISA 2016 - X Simposio Internazionale di Ingegneria Sanitaria Ambientale ; SIBESA 2016 - XIII Simposio Italo-Brasiliano di Ingegneria Sanitaria Ambientale","GEISSLER, H. J.; KAYSER, B. ; RODRIGUES, E. B."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2016","Arquitetura enxaimel em Ibirama (SC)","IV Colóquio Ibero-americano de Paisagem Cultural. Paisagem Cultural Patrimônio e Projeto. Desafios e Perspectivas","GEISSLER, H. J"
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2011","Tidal Monitoring in Coastal Estuaries Flooding","7th International Symposium on Geo-information for Disaster Management (Gi4DM)","GEISSLER, H. J"
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2011","Patrimônio histórico da Ilha de Santa Catarina : o legado da navegação","XXV Congresso Brasileiro de Cartografia","GEISSLER, H. J.; HEIDTMANN JR, D. E. D. ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2010","Airborne laser scanner and large scale cartography in risk mapping : landslides and floods","6th Gi4DM Conference. Geomatics for crisis management : Remote Sensing And Geo-Information for Environmental Emergencies","GEISSLER, H. J.; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2010","German town models in subtropics and the increase of disasters","17th Conference - International Seminar on Urban Form - ISUF 2010 - Formation and Persistence of Townscape","GEISSLER, H. J"
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2010","A importância do geoprocessamento em municípios com alta vulnerabilidade a desastres naturais","9 Congresso de Cadastro Técnico Multifinalitário e Gestão Territorial","GEISSLER, H. J.; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2010","Dificuldades à Elaboração de Cartografia de Risco a inundações e escorregamentos no vale do Itajaí","9 Congresso de Cadastro Técnico Multifinalitário e Gestão Territorial","BRAUN, P. D. K. ; GEISSLER, H. J. ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2009","The importance of multipurpose cadastre in urban plans","58th Annual Center for Latin American Studies Conference : the urban divide in Latin America : Challenges and Strategies for Social Inclusion","PEREIRA, Camila Cesário ; GEISSLER, H. J. ; BRAUN, P. D. K. ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2009","Land settlements in urban organization","58th Annual Center for Latin American Studies Conference : the urban divide in Latin America : Challenges and Strategies for Social Inclusion","GEISSLER, H. J.; BRAUN, P. D. K. ; PEREIRA, Camila Cesário ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2009","Flood risk mapping in Itajaí-Açu basin","Joint Symposium of ICA Working Group on CEWaCM and JBGIS Gi4DM. Cartography and Geoinformatics for Early Warning and Emergency Management : Towards Better Solutions","GEISSLER, H. J.; BRAUN, P. D. K. ; PEREIRA, Camila Cesário ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2009","Airborne laser scanner and large scale cartography in risk mapping : landslides and floods","Earth Observation and Water Cycle Science : Towards a Water Cycle Multi-mission Observation Strategy","GEISSLER, H. J.; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2008","Mapeamento de Risco em Itajaí-SC","VIII Congresso Brasileiro de Cadastro Técnico Multifinalitário VI Encontro de CTM para países do MERCOSUL III Encontro de CTM para países da América Latina","GEISSLER, H. J.; PEREIRA, Camila Cesário ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2008","A Questão da Água no Vale do Itajaí-Açu - SC","VIII Congresso Brasileiro de Cadastro Técnico Multifinalitário VI Encontro de CTM para países do MERCOSUL III Encontro de CTM para países da América Latina","GEISSLER, H. J.; PEREIRA, Camila Cesário ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2008","Gestão urbana em cidades estuarinas ? A realidade de Itajaí - SC","VIII Congresso Brasileiro de Cadastro Técnico Multifinalitário VI Encontro de CTM para países do MERCOSUL III Encontro de CTM para países da América Latina","GEISSLER, H. J.; PEREIRA, Camila Cesário ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2008","A Estrutura e Expansão urbana de Itajaí -SC","VIII Congresso Brasileiro de Cadastro Técnico Multifinalitário VI Encontro de CTM para países do MERCOSUL III Encontro de CTM para países da América Latina","GEISSLER, H. J.; PEREIRA, Camila Cesário ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2008","Cartografia cadastral como Base de Plano de Ocupação e Urbanização em áreas com Irregularidade fundiária no Município de Itajaí-SC","VIII Congresso Brasileiro de Cadastro Técnico Multifinalitário VI Encontro de CTM para países do MERCOSUL III Encontro de CTM para países da América Latina","GEISSLER, H. J.; PEREIRA, Camila Cesário ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2008","O CTM na Requalificação de Áreas urbanas degradadas","VIII Congresso Brasileiro de Cadastro Técnico Multifinalitário VI Encontro de CTM para países do MERCOSUL III Encontro de CTM para países da América Latina","GEISSLER, H. J.; PEREIRA, Camila Cesário ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2008","Espaço, Territorialidade e Participação no Ordenamento do Solo","VIII Congresso Brasileiro de Cadastro Técnico Multifinalitário VI Encontro de CTM para países do MERCOSUL III Encontro de CTM para países da América Latina","GEISSLER, H. J.; PEREIRA, Camila Cesário ; SILVA JR., W. ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2008","A Exclusão sócio-espacial em Itajaí (SC)","VIII Congresso Brasileiro de Cadastro Técnico Multifinalitário VI Encontro de CTM para países do MERCOSUL III Encontro de CTM para países da América Latina","GEISSLER, H. J.; PEREIRA, Camila Cesário ; SILVA JR., W. ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2008","A Importância do Cadastro Técnico Multifinalitário para Elaboração de Planos Diretores","VIII Congresso Brasileiro de Cadastro Técnico Multifinalitário VI Encontro de CTM para países do MERCOSUL III Encontro de CTM para países da América Latina","PEREIRA, Camila Cesário ; GEISSLER, H. J. ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2007","Morphological changes of urbanization in Curitiba (XIX-XX Century)","XIII ISUF - International Seminar on Urban Form","GEISSLER, H. J.; LOCH, R. E. N."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2007","Palafitas : tipologias habitacionais em áreas inundáveis de Florianópolis - SC","II Seminário Iberoamericano de Ciência y Tecnología para el Hábitat Popular : Desarollo tecnológico alternativo para la producción social del hábitat","GEISSLER, H. J.; OLIVEIRA, R. ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2007","Plano e Gestão da Paisagem em Área Estuarino-Litorânea baseados em Cartografia Geotécnica","HP 7","GEISSLER, H. J.; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2007","Stilt houses : building typologies in coastal areas of Florianópolis","VII Seminário Internacional da Latin American Real State Society- LARES","GEISSLER, H. J.; OLIVEIRA, R. ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2007","Cartografia geotécnica aplicada a gestão territorial","XXIII Congresso Brasileiro de Cartografia-23 CBC. I Congresso Brasileiro de Geoprocessamento","GEISSLER, H. J.; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2007","Sistemas de informação geográfica (SIGs) para planos urbanos em área estuarino-litorânea","XXIII Congresso Brasileiro de Cartografia-23 CBC. I Congresso Brasileiro de Geoprocessamento","GEISSLER, H. J.; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2007","Palafitas na Ponta do Leal, Tapera e Ponta do Coral em Florianópolis-SC","II Seminário Mato-grossense de Habitação de Interesse Social. IISHIS.","GEISSLER, H. J.; OLIVEIRA, R. ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2007","Diretrizes para o estudo de vulnerabilidade e mapeamento de risco à inundações em áreas litorâneas catarinenses urbanizadas advindas das mudanças climáticas extensas","II Simpósio dos Desastres Naturais e Tecnológicos- II SIBRADEN","GEISSLER, H. J.; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2006","A Fotointerpretação, a Cartografia e o Cadastro nos Estudos de Percepção Paisagística de Florestas Nativas e Cursos d´água","I Encontro de`Percepção e Paisagem da Cidade","GEISSLER, H. J.; LOCH, R. E. N."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2006","Proposta Metodológica para a Recuperação de Áreas Degradadas - Nascentes e Corpos d´água em micro-bacia do rio Uruguai","VII Congresso de Cadastro Técnico Multifinalitário e Gestão Territorial","GEISSLER, H. J.; LOCH, C. ; RAMOS, P. R."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2005","Análise de Áreas Verdes Urbanas de Curitiba-PR: Estudo de Caso das Transformações Espaciais do Parque Barigüi e do Bosque do Papa","International Congress on Environmental Planning and Management: Environmental Challenges of Urbanization. Congresso Internacional em Planejamento e Gestão Ambiental: Desafios Ambientais da Urbanização","GEISSLER, H. J.; LOCH, R. E. N."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2005","Desvendando a Localização e Desenho Urbano de Parques e Bosques de Curitiba: Capaacidade de Conservação de Florestas Nativas e Formações Ciliares. Impactos Oferecidos por Parque e Bosque urbano em Curitiba-Paraná-Brasil","Ipotesi di Paesaggio 5/Hipotesis de Paisaje 5/V Seminario Internacional Hipótese de Paisagem","GEISSLER, H. J.; LOCH, R. E. N."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2005","Parques e Bosques de Curitiba_PR: Resgates ou reinvenções da modernidade","I Seminário Cidade Contemporânea : Curitiba de Amanhã 40 anos depois (1965--2005)","GEISSLER, H. J.; LOCH, R. E. N."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2005","Intervenção em Áreas de Fragilidade Ambiental: Obras de Engenharia versus Ecossistemas Ciliares; Instrumentos de Análise de vales de Rios em Curitiba-PR entre 1952 a 2002 no Bosque do Papa e no Parque Barigüi","Seminário Nacional sobre Regeneração Ambiental de Cidades: Águas Urbanas","GEISSLER, H. J.; LOCH, R. E. N."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2005","Análise Histórica das Enchentes em Curitiba - PR : Medidas Propostas e Conseqüências Observadas","XI Congresso Brasileiro de Geologia de Engenharia Ambiental & III Reunião de Geologia Ambiental e Planejamento Territorial do Mercosul","GEISSLER, H. J.; LOCH, R. E. N."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2005","Análise das Obras de Engenharia para o Controle de Inundações nos Vales do rio Belém e Barigüi em Curitiba-PR -","XI Congresso Brasileiro de Geologia de Engenharia Ambiental & III Reunião de Geologia Ambiental e Planejamento Territorial do Mercosul","GEISSLER, H. J.; LOCH, R. E. N."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2004","Análise Histórica das Enchentes em Curitiba-PR: Medidas Propostas e Conseqüências Observadas","I SIDRADEN I Simpósio Brasileiro de Desastres Naturais: Riscos Geoambientais Relacionados a Episódios Pluviais Intensos","GEISSLER, H. J.; LOCH, R. E. N."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2004","Evolução da Legislação e Instrumentos Juridicos em Curitiba_PR como subsídio ao Cadastro Técnico, Planejamento e Preservação de Florestas Nativas","COBRAC 2004 VI Congresso Brasileiro de Cadastro Técnico Multifinalitário IV Encontro de CTM para os países do MERCOSUL I Encontro de CTM para os países da América Latina","GEISSLER, H. J.; LOCH, R. E. N."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2004","A Qualidade das Informações dos Mapas Temáticos e o Dinamismo do Cadastro Técnico Multifinalitário Rural","COBRAC 2004 VI Congresso de Cadastro Tcnico Multifinalitário. IV Encontro de CTM para os Países do MERCOSUL. I Encontro de CTM para os países da América Latina","RAMOS, P. R. ; GEISSLER, H. J. ; LOCH, C."
"trabalhoCompletoEmCongresso","Helenne Jungblut Geissler","2004","Legislação e Instrumentos Jurídicos de Curitiba - PR para a Conservação de Áreas de Fragilidade Ambiental: Fundos de Vale","Seminário Internacional da Isocarp","GEISSLER, H. J.; LOCH, R. E. N."
"resumoExpandidoEmCongresso","Helenne Jungblut Geissler","2019","Memorias de Hammonia","IAPS Symposium - Envelhecimento populacional em um mundo de desigualdades. Como projetar cidades saudáveis para todos., 2019, Pelotas. IAPS Symposium - Envelhecimento populacional em um mundo de desigualdades. Como projetar cidades saudáveis para todos.. Pelotas: UFPEL","GEISSLER, H. J.; CAETANO< Diomar",""
"resumoExpandidoEmCongresso","Helenne Jungblut Geissler","2019","Oficinas de gastronomia com idosos","IAPS Symposium - Envelhecimento populacional em um mundo de desigualdades. Como projetar cidades saudáveis para todos., 2019, Pelotas. IAPS Symposium - Envelhecimento populacional em um mundi de desigualdades. Como projetar cidades saudáveis para todos.. Pelotas: UFPEL","GEISSLER, H. J.; CAETANO< Diomar",""
"resumoExpandidoEmCongresso","Helenne Jungblut Geissler","2008","Gestão Hídrica e Territorial em áreas estuarino-litorâneas catarinenses","44o. Congresso Brasileiro de Geologia, 2008, Curitiba. Anais do 44o. Congresso Brasileiro de Geologia. São Paulo: SBG - Sociedade Brasileira de Geologia","GEISSLER, H. J.; LOCH, C.",""
"resumoExpandidoEmCongresso","Helenne Jungblut Geissler","2008","Recursos hídricos superficiais e subterrâneos no Litoral Norte catarinense","44o. Congresso Brasileiro de Geologia, 2008, Curitiba. Anais do 44o. Congresso Brasileiro de Geologia. São Paulo: SBG - Sociedade Brasileira de Geologia","GEISSLER, H. J.; LOCH, C.",""
